date,lat,lon,group_size,avg_max_temp,avg_min_temp,avg_mean_temp,avg_total_precip,degree_days
1870-12-22,45.7,-62.68,2,-2.8,-5.55,-4.2,0.0,0.0
1870-12-23,45.7,-62.68,2,-6.65,-9.2,-7.95,0.65,0.0
1870-12-24,45.7,-62.68,2,-8.65,-12.25,-10.45,1.0,0.0
1870-12-25,45.7,-62.68,2,-8.6,-13.6,-11.15,0.0,0.0
1870-12-26,45.7,-62.68,2,-3.35,-11.95,-7.7,0.5,0.0
1870-12-27,45.7,-62.68,2,-0.25,-9.75,-5.05,3.8,0.0
1870-12-28,45.7,-62.68,2,1.95,-3.05,-0.6,0.5,0.0
1870-12-29,45.7,-62.68,2,4.7,-1.4,1.65,48.65,0.0
1870-12-30,45.7,-62.68,2,-2.8,-8.05,-5.45,10.5,0.0
1870-12-31,45.7,-62.68,2,3.9,-13.35,-4.75,24.9,0.0
1871-01-01,45.7,-62.68,1,2.2,0.6,1.4,2.0,0.0
1871-01-02,45.7,-62.68,1,-1.1,-9.4,-5.3,5.8,0.0
1871-01-03,45.7,-62.68,1,-0.6,-1.1,-0.9,0.0,0.0
1871-01-04,45.7,-62.68,1,-1.1,-10.0,-5.6,2.5,0.0
1871-01-05,45.7,-62.68,1,-1.1,-21.7,-11.4,2.5,0.0
1871-01-06,45.7,-62.68,1,9.4,-1.7,3.9,2.0,0.0
1871-01-07,45.7,-62.68,1,1.1,0.6,0.9,27.9,0.0
1871-01-08,45.7,-62.68,1,-10.6,-11.7,-11.2,1.3,0.0
1871-01-09,45.7,-62.68,1,-6.7,-11.1,-8.9,0.0,0.0
1871-01-10,45.7,-62.68,1,-8.3,-11.1,-9.7,25.4,0.0
1871-01-11,45.7,-62.68,1,-4.4,-16.1,-10.3,0.0,0.0
1871-01-12,45.7,-62.68,1,-0.6,-5.0,-2.8,0.0,0.0
1871-01-13,45.7,-62.68,1,2.2,-3.3,-0.6,0.0,0.0
1871-01-14,45.7,-62.68,1,3.9,1.1,2.5,0.0,0.0
1871-01-15,45.7,-62.68,1,-2.2,-5.0,-3.6,0.0,0.0
1871-01-16,45.7,-62.68,1,8.9,-2.2,3.4,2.5,0.0
1871-01-18,45.7,-62.68,1,-5.0,-6.7,-5.9,0.0,0.0
1871-01-19,45.7,-62.68,1,-7.2,-12.8,-10.0,0.0,0.0
1871-01-20,45.7,-62.68,1,1.1,-12.2,-5.6,0.0,0.0
1871-01-21,45.7,-62.68,1,6.7,0.6,3.7,8.4,0.0
1871-01-22,45.7,-62.68,1,-1.1,-3.3,-2.2,12.7,0.0
1871-01-23,45.7,-62.68,1,-22.8,-26.7,-24.8,0.0,0.0
1871-01-24,45.7,-62.68,1,-11.1,-26.1,-18.6,12.7,0.0
1871-01-25,45.7,-62.68,1,-10.6,-12.8,-11.7,0.0,0.0
1871-01-26,45.7,-62.68,1,-21.1,-27.2,-24.2,0.0,0.0
1871-01-27,45.7,-62.68,1,-8.9,-21.7,-15.3,7.1,0.0
1871-01-28,45.7,-62.68,1,-13.9,-18.3,-16.1,0.0,0.0
1871-01-29,45.7,-62.68,1,-11.7,-19.4,-15.6,0.8,0.0
1871-01-30,45.7,-62.68,1,-3.3,-14.4,-8.9,0.0,0.0
1871-01-31,45.7,-62.68,1,1.7,-15.6,-7.0,0.0,0.0
1871-02-01,45.7,-62.68,1,7.8,1.7,4.8,5.1,0.0
1871-02-02,45.7,-62.68,1,2.2,-6.7,-2.3,0.0,0.0
1871-02-03,45.7,-62.68,1,-1.1,-1.7,-1.4,1.0,0.0
1871-02-04,45.7,-62.68,1,-12.2,-14.4,-13.3,3.3,0.0
1871-02-05,45.7,-62.68,1,-17.2,-25.0,-21.1,0.0,0.0
1871-02-06,45.7,-62.68,1,-11.1,-20.6,-15.9,0.0,0.0
1871-02-07,45.7,-62.68,1,-4.4,-15.6,-10.0,0.0,0.0
1871-02-08,45.7,-62.68,1,-3.9,-15.6,-9.8,0.0,0.0
1871-02-09,45.7,-62.68,1,0.0,-9.4,-4.7,0.0,0.0
1871-02-10,45.7,-62.68,1,3.9,0.0,2.0,0.0,0.0
1871-02-11,45.7,-62.68,1,-9.4,-12.8,-11.1,0.0,0.0
1871-02-12,45.7,-62.68,1,-10.0,-16.7,-13.4,0.0,0.0
1871-02-13,45.7,-62.68,1,-8.9,-12.8,-10.9,0.0,0.0
1871-02-14,45.7,-62.68,1,-3.9,-13.3,-8.6,0.0,0.0
1871-02-15,45.7,-62.68,1,-4.4,-12.2,-8.3,0.0,0.0
1871-02-16,45.7,-62.68,1,-2.2,-8.3,-5.3,0.0,0.0
1871-02-17,45.7,-62.68,1,0.0,-4.4,-2.2,0.0,0.0
1871-02-18,45.7,-62.68,1,5.6,-8.3,-1.4,0.0,0.0
1871-02-19,45.7,-62.68,1,2.2,2.2,2.2,21.8,0.0
1871-02-20,45.7,-62.68,1,8.9,-9.4,-0.3,0.0,0.0
1871-02-21,45.7,-62.68,1,-10.6,-15.6,-13.1,1.8,0.0
1871-02-22,45.7,-62.68,1,-11.7,-16.1,-13.9,0.0,0.0
1871-02-23,45.7,-62.68,1,-3.3,-17.2,-10.3,0.0,0.0
1871-02-24,45.7,-62.68,1,-1.1,-10.6,-5.9,3.8,0.0
1871-02-25,45.7,-62.68,1,6.1,-1.7,2.2,0.0,0.0
1871-02-26,45.7,-62.68,1,1.1,-2.2,-0.6,0.0,0.0
1871-02-27,45.7,-62.68,1,2.2,-2.8,-0.3,1.3,0.0
1871-02-28,45.7,-62.68,1,-1.7,-6.1,-3.9,0.0,0.0
1871-03-01,45.7,-62.68,1,2.8,-9.4,-3.3,0.0,0.0
1871-03-02,45.7,-62.68,1,2.8,-2.2,0.3,0.8,0.0
1871-03-03,45.7,-62.68,1,12.8,-2.8,5.0,4.3,0.0
1871-03-04,45.7,-62.68,1,0.0,-3.9,-2.0,0.5,0.0
1871-03-05,45.7,-62.68,1,-3.3,-5.6,-4.5,1.5,0.0
1871-03-06,45.7,-62.68,1,5.0,-11.7,-3.4,0.0,0.0
1871-03-07,45.7,-62.68,1,1.1,-5.6,-2.3,0.0,0.0
1871-03-08,45.7,-62.68,1,6.1,-6.7,-0.3,0.0,0.0
1871-03-09,45.7,-62.68,1,12.8,3.3,8.1,0.0,0.05
1871-03-10,45.7,-62.68,1,0.0,-6.7,-3.4,0.0,0.0
1871-03-11,45.7,-62.68,1,10.6,3.9,7.3,0.0,0.0
1871-03-12,45.7,-62.68,1,15.6,4.4,10.0,0.0,2.0
1871-03-13,45.7,-62.68,1,13.3,6.7,10.0,2.0,2.0
1871-03-14,45.7,-62.68,1,-0.6,-2.2,-1.4,14.0,0.0
1871-03-15,45.7,-62.68,1,0.0,-7.8,-3.9,17.8,0.0
1871-03-16,45.7,-62.68,1,-3.9,-10.0,-7.0,2.5,0.0
1871-03-17,45.7,-62.68,1,2.8,-7.8,-2.5,3.8,0.0
1871-03-18,45.7,-62.68,1,7.2,-0.6,3.3,0.5,0.0
1871-03-19,45.7,-62.68,1,5.6,-1.1,2.3,2.5,0.0
1871-03-20,45.7,-62.68,1,-1.1,-6.1,-3.6,0.0,0.0
1871-03-21,45.7,-62.68,1,3.3,-6.1,-1.4,11.2,0.0
1871-03-22,45.7,-62.68,1,8.3,0.0,4.2,0.0,0.0
1871-03-23,45.7,-62.68,1,2.8,-1.1,0.9,0.0,0.0
1871-03-24,45.7,-62.68,1,1.1,-5.0,-2.0,6.4,0.0
1871-03-25,45.7,-62.68,1,-2.2,-7.8,-5.0,2.5,0.0
1871-03-26,45.7,-62.68,1,0.6,-3.3,-1.4,0.0,0.0
1871-03-27,45.7,-62.68,1,0.0,-5.0,-2.5,11.4,0.0
1871-03-28,45.7,-62.68,1,-2.2,-4.4,-3.3,3.8,0.0
1871-03-29,45.7,-62.68,1,-0.6,-5.0,-2.8,0.0,0.0
1871-03-30,45.7,-62.68,1,7.2,-7.2,0.0,0.0,0.0
1871-03-31,45.7,-62.68,1,-1.7,-2.8,-2.3,0.0,0.0
1871-04-01,45.7,-62.68,1,3.9,-5.0,-0.6,0.0,0.0
1871-04-02,45.7,-62.68,1,1.7,-4.4,-1.4,0.0,0.0
1871-04-03,45.7,-62.68,1,8.9,-3.3,2.8,7.1,0.0
1871-04-04,45.7,-62.68,1,11.7,0.0,5.9,0.8,0.0
1871-04-05,45.7,-62.68,1,2.2,-1.1,0.6,16.5,0.0
1871-04-06,45.7,-62.68,1,-1.1,-3.3,-2.2,0.0,0.0
1871-04-07,45.7,-62.68,1,2.2,-5.6,-1.7,0.0,0.0
1871-04-08,45.7,-62.68,1,3.3,-2.2,0.6,0.0,0.0
1871-04-09,45.7,-62.68,1,1.1,-2.2,-0.6,0.0,0.0
1871-04-10,45.7,-62.68,1,1.1,-5.6,-2.3,0.0,0.0
1871-04-11,45.7,-62.68,1,3.3,-3.3,0.0,0.0,0.0
1871-04-12,45.7,-62.68,1,3.3,-2.2,0.6,10.4,0.0
1871-04-13,45.7,-62.68,1,10.6,-0.6,5.0,0.0,0.0
1871-04-14,45.7,-62.68,1,9.4,0.0,4.7,0.0,0.0
1871-04-15,45.7,-62.68,1,6.7,-1.1,2.8,0.0,0.0
1871-04-16,45.7,-62.68,1,2.8,-1.1,0.9,8.4,0.0
1871-04-17,45.7,-62.68,1,4.4,0.0,2.2,1.3,0.0
1871-04-18,45.7,-62.68,1,4.4,-1.1,1.7,0.0,0.0
1871-04-19,45.7,-62.68,1,4.4,-1.1,1.7,2.3,0.0
1871-04-20,45.7,-62.68,1,4.4,-3.9,0.3,1.8,0.0
1871-04-21,45.7,-62.68,1,14.4,3.3,8.9,0.0,0.85
1871-04-22,45.7,-62.68,1,6.7,0.6,3.7,0.0,0.0
1871-04-23,45.7,-62.68,1,6.1,0.6,3.4,12.7,0.0
1871-04-24,45.7,-62.68,1,1.7,-1.1,0.3,0.0,0.0
1871-04-25,45.7,-62.68,1,9.4,-1.1,4.2,9.1,0.0
1871-04-26,45.7,-62.68,1,3.3,0.6,2.0,8.1,0.0
1871-04-27,45.7,-62.68,1,6.7,0.0,3.4,0.0,0.0
1871-04-28,45.7,-62.68,1,5.6,-2.8,1.4,2.8,0.0
1871-04-29,45.7,-62.68,1,7.2,-2.8,2.2,3.0,0.0
1871-04-30,45.7,-62.68,1,5.6,-1.1,2.3,0.0,0.0
1871-05-01,45.7,-62.68,1,5.6,0.6,3.1,0.0,0.0
1871-05-02,45.7,-62.68,1,8.9,0.6,4.8,1.0,0.0
1871-05-03,45.7,-62.68,1,8.3,0.0,4.2,0.0,0.0
1871-05-04,45.7,-62.68,1,7.2,-1.1,3.1,0.0,0.0
1871-05-05,45.7,-62.68,1,9.4,1.1,5.3,17.8,0.0
1871-05-06,45.7,-62.68,1,12.2,2.8,7.5,2.8,0.0
1871-05-07,45.7,-62.68,1,10.0,1.7,5.9,14.7,0.0
1871-05-08,45.7,-62.68,1,7.8,0.6,4.2,5.3,0.0
1871-05-09,45.7,-62.68,1,9.4,-1.1,4.2,0.0,0.0
1871-05-10,45.7,-62.68,1,12.2,0.0,6.1,0.0,0.0
1871-05-11,45.7,-62.68,1,14.4,5.6,10.0,0.0,2.0
1871-05-12,45.7,-62.68,1,11.7,3.9,7.8,0.0,0.0
1871-05-13,45.7,-62.68,1,6.7,0.6,3.7,0.0,0.0
1871-05-14,45.7,-62.68,1,11.7,0.0,5.9,2.8,0.0
1871-05-15,45.7,-62.68,1,8.3,2.8,5.6,0.0,0.0
1871-05-16,45.7,-62.68,1,13.3,2.8,8.1,0.0,0.05
1871-05-17,45.7,-62.68,1,13.9,6.7,10.3,0.0,2.3
1871-05-18,45.7,-62.68,1,12.2,4.4,8.3,0.8,0.3
1871-05-19,45.7,-62.68,1,16.1,2.8,9.5,0.0,1.45
1871-05-20,45.7,-62.68,1,17.8,6.7,12.3,0.0,4.25
1871-05-21,45.7,-62.68,1,26.1,10.0,18.1,0.0,10.05
1871-05-22,45.7,-62.68,1,23.3,11.7,17.5,0.0,9.5
1871-05-23,45.7,-62.68,1,18.9,5.6,12.3,15.5,4.25
1871-05-24,45.7,-62.68,1,18.9,2.2,10.6,0.0,2.55
1871-05-25,45.7,-62.68,1,16.7,0.6,8.7,1.3,0.65
1871-05-26,45.7,-62.68,1,22.2,11.1,16.7,1.5,8.65
1871-05-27,45.7,-62.68,1,6.7,0.6,3.7,0.3,0.0
1871-05-28,45.7,-62.68,1,12.2,-1.1,5.6,0.0,0.0
1871-05-29,45.7,-62.68,1,22.2,6.7,14.5,0.5,6.45
1871-05-30,45.7,-62.68,1,25.0,6.7,15.9,2.5,7.85
1871-05-31,45.7,-62.68,1,16.7,4.4,10.6,0.0,2.55
1871-06-01,45.7,-62.68,1,15.6,2.2,8.9,0.0,0.9
1871-06-02,45.7,-62.68,1,22.8,4.4,13.6,0.0,5.6
1871-06-03,45.7,-62.68,1,18.3,10.6,14.5,0.0,6.45
1871-06-04,45.7,-62.68,1,25.6,10.0,17.8,3.8,9.8
1871-06-05,45.7,-62.68,1,11.1,5.6,8.4,0.0,0.35
1871-06-06,45.7,-62.68,1,12.8,2.2,7.5,9.4,0.0
1871-06-07,45.7,-62.68,1,22.8,2.8,12.8,1.5,4.8
1871-06-08,45.7,-62.68,1,22.8,15.0,18.9,0.0,10.9
1871-06-09,45.7,-62.68,1,23.9,9.4,16.7,0.0,8.65
1871-06-10,45.7,-62.68,1,19.4,6.7,13.1,0.0,5.05
1871-06-11,45.7,-62.68,1,19.4,8.3,13.9,22.1,5.85
1871-06-12,45.7,-62.68,1,18.9,12.2,15.6,14.0,7.55
1871-06-13,45.7,-62.68,1,21.1,12.2,16.7,0.0,8.65
1871-06-14,45.7,-62.68,1,21.1,12.2,16.7,0.0,8.65
1871-06-15,45.7,-62.68,1,22.8,10.6,16.7,0.8,8.7
1871-06-16,45.7,-62.68,1,20.0,11.7,15.9,1.8,7.85
1871-06-17,45.7,-62.68,1,18.3,10.0,14.2,0.5,6.15
1871-06-18,45.7,-62.68,1,22.2,10.0,16.1,0.0,8.1
1871-06-19,45.7,-62.68,1,21.7,10.0,15.9,0.0,7.85
1871-06-20,45.7,-62.68,1,23.9,13.3,18.6,7.4,10.6
1871-06-21,45.7,-62.68,1,21.7,13.3,17.5,3.0,9.5
1871-06-22,45.7,-62.68,1,18.3,10.0,14.2,0.0,6.15
1871-06-23,45.7,-62.68,1,18.3,10.0,14.2,4.6,6.15
1871-06-24,45.7,-62.68,1,18.3,9.4,13.9,0.0,5.85
1871-06-25,45.7,-62.68,1,22.2,8.3,15.3,1.3,7.25
1871-06-26,45.7,-62.68,1,16.7,10.0,13.4,5.6,5.35
1871-06-28,45.7,-62.68,1,25.6,9.4,17.5,2.0,9.5
1871-06-29,45.7,-62.68,1,23.3,15.0,19.2,3.3,11.15
1871-06-30,45.7,-62.68,1,22.2,13.3,17.8,0.0,9.75
1871-07-01,45.7,-62.68,1,21.7,8.3,15.0,0.0,7.0
1871-07-02,45.7,-62.68,1,22.8,10.0,16.4,0.0,8.4
1871-07-03,45.7,-62.68,1,24.4,12.8,18.6,0.0,10.6
1871-07-04,45.7,-62.68,1,21.7,12.8,17.3,0.0,9.25
1871-07-05,45.7,-62.68,1,24.4,12.8,18.6,2.3,10.6
1871-07-06,45.7,-62.68,1,26.7,15.0,20.9,0.0,12.85
1871-07-07,45.7,-62.68,1,22.8,13.9,18.4,0.8,10.35
1871-07-08,45.7,-62.68,1,22.2,12.8,17.5,1.8,9.5
1871-07-09,45.7,-62.68,1,25.0,15.0,20.0,0.0,12.0
1871-07-10,45.7,-62.68,1,21.1,14.4,17.8,0.8,9.75
1871-07-11,45.7,-62.68,1,22.2,12.8,17.5,0.0,9.5
1871-07-12,45.7,-62.68,1,18.3,15.0,16.7,6.4,8.65
1871-07-13,45.7,-62.68,1,20.6,15.6,18.1,0.0,10.1
1871-07-14,45.7,-62.68,1,27.2,12.8,20.0,0.0,12.0
1871-07-15,45.7,-62.68,1,26.1,15.0,20.6,0.0,12.55
1871-07-16,45.7,-62.68,1,27.8,16.7,22.3,1.3,14.25
1871-07-17,45.7,-62.68,1,23.3,16.1,19.7,6.4,11.7
1871-07-18,45.7,-62.68,1,25.0,12.8,18.9,0.0,10.9
1871-07-19,45.7,-62.68,1,25.0,13.9,19.5,0.0,11.45
1871-07-20,45.7,-62.68,1,22.8,13.9,18.4,0.0,10.35
1871-07-21,45.7,-62.68,1,21.1,15.6,18.4,0.0,10.35
1871-07-22,45.7,-62.68,1,18.3,13.3,15.8,20.8,7.8
1871-07-23,45.7,-62.68,1,21.1,13.9,17.5,0.0,9.5
1871-07-24,45.7,-62.68,1,23.3,16.7,20.0,0.0,12.0
1871-07-25,45.7,-62.68,1,23.3,13.3,18.3,0.0,10.3
1871-07-26,45.7,-62.68,1,22.2,16.7,19.5,12.7,11.45
1871-07-27,45.7,-62.68,1,25.0,17.8,21.4,0.0,13.4
1871-07-28,45.7,-62.68,1,27.2,18.3,22.8,0.0,14.75
1871-07-29,45.7,-62.68,1,26.1,14.4,20.3,0.0,12.25
1871-07-30,45.7,-62.68,1,26.1,15.6,20.9,1.3,12.85
1871-07-31,45.7,-62.68,1,26.7,20.0,23.4,0.0,15.35
1871-08-01,45.7,-62.68,2,24.2,18.05,21.15,12.05,13.13
1871-08-02,45.7,-62.68,2,24.45,15.25,19.9,4.45,11.85
1871-08-03,45.7,-62.68,2,22.8,13.6,18.25,0.0,10.2
1871-08-04,45.7,-62.68,2,23.9,14.75,19.35,4.7,11.32
1871-08-05,45.7,-62.68,2,18.9,14.45,16.7,12.45,8.67
1871-08-06,45.7,-62.68,2,21.4,13.9,17.65,0.0,9.65
1871-08-07,45.7,-62.68,2,23.3,12.2,17.75,0.0,9.75
1871-08-08,45.7,-62.68,2,23.35,12.25,17.85,1.25,9.8
1871-08-09,45.7,-62.68,2,22.5,15.55,19.05,5.85,11.02
1871-08-10,45.7,-62.68,2,19.75,12.75,16.3,5.45,8.25
1871-08-11,45.7,-62.68,2,19.7,13.9,16.8,0.0,8.8
1871-08-12,45.7,-62.68,2,21.4,11.95,16.7,0.5,8.67
1871-08-13,45.7,-62.68,2,19.45,12.2,15.85,0.25,7.82
1871-08-14,45.7,-62.68,2,22.2,11.95,17.1,0.25,9.07
1871-08-15,45.7,-62.68,2,23.6,13.9,18.75,0.0,10.75
1871-08-16,45.7,-62.68,2,21.65,14.7,18.2,12.45,10.17
1871-08-17,45.7,-62.68,2,19.15,13.85,16.5,2.55,8.5
1871-08-18,45.7,-62.68,2,22.8,12.5,17.65,0.0,9.65
1871-08-19,45.7,-62.68,2,19.45,10.3,14.9,0.0,6.88
1871-08-20,45.7,-62.68,2,18.6,9.7,14.15,0.0,6.15
1871-08-21,45.7,-62.68,1,20.0,10.6,15.3,0.0,7.3
1871-08-22,45.7,-62.68,2,20.0,7.5,13.8,0.0,5.75
1871-08-23,45.7,-62.68,2,23.85,10.85,17.4,0.0,9.35
1871-08-24,45.7,-62.68,2,20.85,12.8,16.85,1.0,8.83
1871-08-25,45.7,-62.68,2,21.7,13.05,17.4,0.0,9.38
1871-08-26,45.7,-62.68,2,23.35,11.15,17.3,14.2,9.25
1871-08-27,45.7,-62.68,2,18.6,13.6,16.15,18.05,8.1
1871-08-28,45.7,-62.68,1,18.3,12.2,15.3,20.6,7.25
1871-08-29,45.7,-62.68,2,22.2,9.15,15.7,0.0,7.68
1871-08-30,45.7,-62.68,2,25.55,14.15,19.85,3.65,11.85
1871-08-31,45.7,-62.68,2,22.8,15.55,19.2,0.0,11.18
1871-09-01,45.7,-62.68,1,25.0,14.4,19.7,0.0,11.7
1871-09-02,45.7,-62.68,1,21.7,12.8,17.3,3.6,9.25
1871-09-03,45.7,-62.68,1,23.9,13.9,18.9,0.0,10.9
1871-09-04,45.7,-62.68,1,21.1,12.8,17.0,0.0,8.95
1871-09-05,45.7,-62.68,1,25.0,13.9,19.5,0.0,11.45
1871-09-06,45.7,-62.68,1,26.1,20.6,23.4,8.4,15.35
1871-09-07,45.7,-62.68,1,23.9,12.2,18.1,5.1,10.05
1871-09-08,45.7,-62.68,1,14.4,7.2,10.8,0.0,2.8
1871-09-09,45.7,-62.68,1,20.0,6.1,13.1,0.0,5.05
1871-09-10,45.7,-62.68,1,19.4,8.9,14.2,0.0,6.15
1871-09-11,45.7,-62.68,1,18.3,8.9,13.6,0.5,5.6
1871-09-12,45.7,-62.68,1,15.0,6.1,10.6,0.0,2.55
1871-09-13,45.7,-62.68,1,20.0,12.8,16.4,7.4,8.4
1871-09-14,45.7,-62.68,1,10.6,3.9,7.3,1.0,0.0
1871-09-15,45.7,-62.68,1,12.2,2.8,7.5,0.0,0.0
1871-09-16,45.7,-62.68,1,14.4,5.0,9.7,12.4,1.7
1871-09-17,45.7,-62.68,1,15.0,12.2,13.6,2.8,5.6
1871-09-18,45.7,-62.68,1,13.3,8.9,11.1,7.4,3.1
1871-09-19,45.7,-62.68,1,15.6,3.3,9.5,0.0,1.45
1871-09-20,45.7,-62.68,1,19.4,9.4,14.4,3.8,6.4
1871-09-21,45.7,-62.68,1,13.3,7.8,10.6,0.0,2.55
1871-09-22,45.7,-62.68,1,11.7,2.2,7.0,0.0,0.0
1871-09-23,45.7,-62.68,1,16.1,4.4,10.3,0.0,2.25
1871-09-24,45.7,-62.68,1,13.9,6.1,10.0,0.0,2.0
1871-09-25,45.7,-62.68,1,13.9,8.3,11.1,0.0,3.1
1871-09-26,45.7,-62.68,1,16.1,5.0,10.6,3.3,2.55
1871-09-27,45.7,-62.68,1,14.4,7.8,11.1,52.1,3.1
1871-09-28,45.7,-62.68,1,13.9,11.1,12.5,4.3,4.5
1871-09-29,45.7,-62.68,1,15.6,8.3,12.0,0.0,3.95
1871-09-30,45.7,-62.68,1,13.3,6.1,9.7,0.0,1.7
1871-10-01,45.7,-62.68,1,13.3,4.4,8.9,0.0,0.85
1871-10-02,45.7,-62.68,1,15.6,6.1,10.9,0.0,2.85
1871-10-03,45.7,-62.68,1,13.3,2.2,7.8,0.0,0.0
1871-10-04,45.7,-62.68,1,17.8,8.9,13.4,1.0,5.35
1871-10-05,45.7,-62.68,1,18.9,8.3,13.6,0.0,5.6
1871-10-06,45.7,-62.68,1,11.1,6.1,8.6,1.3,0.6
1871-10-07,45.7,-62.68,1,13.9,3.3,8.6,22.9,0.6
1871-10-08,45.7,-62.68,1,21.1,7.8,14.5,1.5,6.45
1871-10-09,45.7,-62.68,1,21.1,10.6,15.9,1.5,7.85
1871-10-10,45.7,-62.68,1,22.8,15.6,19.2,0.0,11.2
1871-10-11,45.7,-62.68,1,11.1,5.0,8.1,0.0,0.05
1871-10-12,45.7,-62.68,1,15.6,6.1,10.9,10.9,2.85
1871-10-13,45.7,-62.68,1,15.0,6.1,10.6,0.0,2.55
1871-10-14,45.7,-62.68,1,10.6,6.1,8.4,2.8,0.35
1871-10-15,45.7,-62.68,1,12.2,3.9,8.1,0.0,0.05
1871-10-16,45.7,-62.68,1,8.3,1.7,5.0,0.0,0.0
1871-10-17,45.7,-62.68,1,2.2,-4.4,-1.1,0.0,0.0
1871-10-18,45.7,-62.68,1,2.2,0.0,1.1,2.8,0.0
1871-10-19,45.7,-62.68,1,12.8,1.7,7.3,5.8,0.0
1871-10-20,45.7,-62.68,1,12.8,6.7,9.8,16.8,1.75
1871-10-21,45.7,-62.68,1,12.8,0.0,6.4,0.0,0.0
1871-10-22,45.7,-62.68,1,8.3,-2.8,2.8,1.0,0.0
1871-10-23,45.7,-62.68,1,11.7,-1.1,5.3,0.0,0.0
1871-10-24,45.7,-62.68,1,16.7,8.9,12.8,0.0,4.8
1871-10-25,45.7,-62.68,1,16.1,10.6,13.4,0.0,5.35
1871-10-26,45.7,-62.68,1,6.1,3.9,5.0,0.0,0.0
1871-10-27,45.7,-62.68,1,6.1,1.7,3.9,0.0,0.0
1871-10-28,45.7,-62.68,1,9.4,1.7,5.6,20.3,0.0
1871-10-29,45.7,-62.68,1,16.1,5.0,10.6,1.3,2.55
1871-10-30,45.7,-62.68,1,18.3,6.7,12.5,5.8,4.5
1871-10-31,45.7,-62.68,1,10.0,5.0,7.5,2.5,0.0
1871-11-01,45.7,-62.68,1,12.8,2.2,7.5,5.8,0.0
1871-11-02,45.7,-62.68,1,2.2,-2.2,0.0,0.0,0.0
1871-11-03,45.7,-62.68,1,0.0,-3.9,-2.0,0.0,0.0
1871-11-04,45.7,-62.68,1,1.1,-4.4,-1.7,3.0,0.0
1871-11-05,45.7,-62.68,1,0.0,-4.4,-2.2,0.0,0.0
1871-11-06,45.7,-62.68,1,1.7,-2.8,-0.6,0.0,0.0
1871-11-07,45.7,-62.68,1,2.2,-1.1,0.6,0.0,0.0
1871-11-08,45.7,-62.68,1,2.2,-1.7,0.3,0.5,0.0
1871-11-09,45.7,-62.68,1,1.7,-2.2,-0.3,4.6,0.0
1871-11-10,45.7,-62.68,1,2.2,-4.4,-1.1,0.0,0.0
1871-11-11,45.7,-62.68,1,2.2,-5.6,-1.7,0.0,0.0
1871-11-12,45.7,-62.68,1,4.4,0.0,2.2,0.0,0.0
1871-11-13,45.7,-62.68,1,2.2,0.0,1.1,0.0,0.0
1871-11-14,45.7,-62.68,1,2.8,0.0,1.4,0.0,0.0
1871-11-15,45.7,-62.68,1,4.4,-1.1,1.7,0.0,0.0
1871-11-16,45.7,-62.68,1,3.9,0.6,2.3,1.8,0.0
1871-11-17,45.7,-62.68,1,5.0,1.1,3.1,3.3,0.0
1871-11-18,45.7,-62.68,1,2.2,-0.6,0.8,0.0,0.0
1871-11-19,45.7,-62.68,1,3.3,-2.2,0.6,0.0,0.0
1871-11-20,45.7,-62.68,1,5.6,-3.9,0.9,0.0,0.0
1871-11-21,45.7,-62.68,1,10.0,1.1,5.6,8.6,0.0
1871-11-22,45.7,-62.68,1,13.3,2.2,7.8,15.2,0.0
1871-11-23,45.7,-62.68,1,5.0,-2.8,1.1,0.0,0.0
1871-11-24,45.7,-62.68,1,0.6,-6.7,-3.1,6.4,0.0
1871-11-25,45.7,-62.68,1,3.9,-0.6,1.7,14.5,0.0
1871-11-26,45.7,-62.68,1,0.0,-3.9,-2.0,0.0,0.0
1871-11-27,45.7,-62.68,1,1.7,-3.9,-1.1,0.0,0.0
1871-11-28,45.7,-62.68,1,-5.0,-15.0,-10.0,8.4,0.0
1871-11-29,45.7,-62.68,1,-8.3,-16.1,-12.2,0.0,0.0
1871-11-30,45.7,-62.68,1,-12.8,-14.4,-13.6,0.0,0.0
1871-12-01,45.7,-62.68,1,-9.4,-15.6,-12.5,0.0,0.0
1871-12-02,45.7,-62.68,1,-11.1,-13.9,-12.5,0.0,0.0
1871-12-03,45.7,-62.68,1,-1.1,-12.2,-6.7,0.0,0.0
1871-12-04,45.7,-62.68,1,5.6,-5.6,0.0,26.7,0.0
1871-12-05,45.7,-62.68,1,7.8,-3.9,2.0,0.0,0.0
1871-12-06,45.7,-62.68,1,-7.2,-12.2,-9.7,0.0,0.0
1871-12-07,45.7,-62.68,1,1.7,-14.4,-6.4,0.5,0.0
1871-12-08,45.7,-62.68,1,2.2,-2.8,-0.3,0.0,0.0
1871-12-09,45.7,-62.68,1,-3.3,-8.3,-5.8,0.0,0.0
1871-12-10,45.7,-62.68,1,-3.3,-15.6,-9.5,0.0,0.0
1871-12-11,45.7,-62.68,1,-1.1,-6.7,-3.9,0.0,0.0
1871-12-12,45.7,-62.68,1,-1.1,-7.2,-4.2,0.0,0.0
1871-12-13,45.7,-62.68,1,-7.8,-12.2,-10.0,0.0,0.0
1871-12-14,45.7,-62.68,1,-2.2,-11.7,-7.0,1.0,0.0
1871-12-15,45.7,-62.68,1,-6.1,-11.7,-8.9,0.0,0.0
1871-12-16,45.7,-62.68,1,-5.6,-11.1,-8.4,0.0,0.0
